野鸦椿子(鸡眼睛、鸡眼椒、淡椿子、狗椿子、鸡肫子、乌眼睛、开口椒、鸡肾果、小山辣子、山海椒)
水芹菜(水芹、野芹菜、山芹菜)
凤尾茶(野山茶、小山茶(《昆明民间常用草药》)，云松茶、小香茶、小松毛茶、锈山茶、牙刷草(《云南中草药》)。)
黄豆(淡豆鼓)
大发汗(白花藤、大毛豆、断肠叶)
神曲茶(六曲茶)
荫风轮(山藿香，瘦风轮、九层塔、野薄荷、田螺菜、蒙锄草，断血流)
黄芪(棉芪，绵芪，绵黄芪，棉黄芪，黄蓍，黄耆，箭芪，箭黄芪，内蒙古黄芪，王孙，戴芪，戴糁，戴椹，独椹，蜀脂，百本，百药棉，百药绵，土山爆张根，独根，二人抬，大有芪，蒙芪，元芪，红蓝芪，白皮芪，黑皮芪，膜荚黄芪，东北黄芪，内蒙黄芪，冲正芪，武川芪，炮台芪，浑源芪。)
牡荆叶(午时草,土常山,五指柑。)
土羌活(山羌活、路边姜)
黄皮叶(油皮、油梅)
山芝麻(岗油麻、岗脂麻、田油麻、仙桃草、野芝麻、狗屎树、假芝麻、山麻、假油麻、芝麻头、牛釜尾、山野麻、白头公、油麻甲、野麻甲、假麻甲、苦麻、山脂麻、被油麻、坡片公。)
倒扣草(牛舌大黄、牛舌头、鱼鳞菜(《岭南采药录》)，倒钩草、倒梗草(《广州植物志》)，破布粘、白基牛膝、鸡骨草(《福建民间草药》)，牛七风、白牛七、鹅膝(《广西中兽医药植》)，倒捋草(《南宁市药物志》)，倒吞吞、倒挂草(《野生药植图说》)，鸡骨癀、牛獭鼻(《泉州本草》)，倒刺草(广州部队《常用中草药手册》)，虎鞭草、粘身草，鸭脚节(《福建中草药》)，铁马鞭、撮鼻草(《实用中草药》)，倒勒草(广州空军《常用中草药手册》)。)
灯盏细辛(地顶草、灯盏花(《云南中草药》)，地朝阳、双葵花、东菊(《云南中草药选》)。)
六月寒(大风寒草、红花野芝麻(《民间常用草药汇编》)，路边梢、化骨丹、野芝麻(《陕西中草药》)，蜂子草(《常用草药治疗手册》)。)
天青地白(毛女儿菜(《质问本草》)，清明草(《分类草药性》)，细叶鼠曲草(《植物学大辞典》)，父子草；小地罗汉、小叶金鸡舌、白招曲(《福建民间草药》)，小火草(《四川中药志》)，野清明草(《重庆草药》)，毛水蚁、雷公青、菠萝草(《湖南药物志》)，叶下白、锦鸡舌、白草仔、小白根菊(《闽东本草》)，乌云盖雪、棉花草(《福建中草药》)。)
